beta_ldpred2_cc beta_lassosum_cc
0.0111267984879799 0.0149424629609786
0.0108742625578401 0.0149130115672666
0.000850739146329313 0.00164609284118747
0.000856565353530555 0.00184088840570247
0.00336761992755106 0.00539555806129659
6.61582579677721e-05 0
0.000881166121049472 0.0023468790962588
0.00110344376425536 0.00239099862782453
0.000158829036537975 0
0.0006120537165109 0.00144943612512432
0.00508150091908555 0.00766419407614664
0.000598958694436575 0.00150765038085517
0.000601881017621982 0.000799995083455291
0.000277502171214526 0
0.000440067469570139 0
0.000465462152551726 0
0.000484733156794045 0.000492426720574937
0.000948147358151103 0.00173268805948536
0.000646391092475218 0.000427032327014083
-0.000244640599516313 -0.000295164095030709
0.000295701032414423 0.00169848550701599
0.000477793259118314 0.000136073980649238
0.000645676951156928 0.000651163536172098
0.000387359345577036 0
0.000151578237123426 0.00127513444282061
0.000225723243432022 0
0.0011639262880072 0.00231443232718031
0.000415762880587997 0
0.00380171926534157 0.00699415487953719
0.000175501527740199 0.00165684055285392
0.000578711175675651 0.000755787776250898
0.00171193821062129 0.00494226594217085
0.000756166562413402 0.00427451450638729
0.000903312893193263 0.00430479321411011
0.000147960113098452 0.00123545107087326
0.00592687371796552 0.0083877493660554
0.000880385139008781 0.00522207538702519
0.000570776631081498 0.000939856904130807
0.00047750557585873 0.000732576594796263
0.0157580446503614 0.0224031870037686
0.00104276036931464 0.00392695760914853
0.000537258453717331 0.00132433902596167
-0.000163178631933723 -5.9851447028285e-05
0.000741680675997131 0.00266097695392245
0.0020982809363833 0.00679305120767841
0.000660713731445098 0.00295555218262684
2.93693957162863e-05 0
0.000296017461321963 0.00072882070317709
0.000222801908409952 0
0.00108580888392233 0.00323942835360924
7.11979125015447e-05 0
-3.78509876753814e-05 0
4.67835333922204e-05 0
-0.000117609569452699 0
3.84375483158479e-05 0
0.000105107711003213 0
1.92929208806902e-05 0
-1.14972781121302e-05 0
-8.27432438374354e-05 0
2.26963251579736e-05 0
-0.00010383655136629 0
1.43247970264335e-05 0
0.000221323169122392 0
0.000548614161122119 0.00163786089098122
-1.40722517342979e-05 0
3.23626013227886e-05 0
1.96835046435916e-05 0
0.00135758425073733 0.00302065963751391
-5.38799848906811e-05 0
0.000170508762272746 0
0.000169792939017903 0
5.68420209339604e-05 0
0.00161806719837876 0.0031842274326426
0.000440810965516602 0.00075730621411904
-1.39319847758028e-05 0
-2.5923124877124e-05 0
0.000392023859558181 0.00100694191375094
0.00035307746466463 0.00100687357461982
0.000362954828916328 0.00100738558432676
0.000228457246718599 0.0015533583525715
6.33947918304097e-05 0
4.82432874275143e-05 0
0.000397133263903645 0.000455757408814539
0.00124257492764206 0.00317824658145644
0.000166828045700273 0
2.60381947853978e-05 0
-6.43320901880412e-07 0
7.16930773619487e-06 0
2.76276871767202e-05 0
0.000159278777783282 0
0.000345780875903051 0.000228708204567034
-5.40893309673199e-06 0
-2.15811611710296e-05 0
2.23236294638227e-05 0
-2.516234494853e-05 0
-9.53925476009832e-05 0
0.000143346348168045 0
0.00012210367942313 0.000692361907248483
4.57408334894528e-05 0
4.40788238074267e-05 0
0.000965056285434738 0.0018359970563618
0.000100971979067554 0
0.000106945366048505 0
9.13849044402798e-05 0
7.62715396214577e-05 0
3.31262153839908e-05 0
-2.49233399065579e-05 0
-5.28551982707537e-05 0
-4.69087560626474e-05 0
-5.29553839947027e-05 0
-4.55284526291123e-05 0
-4.62485388668499e-05 0
-5.41370935172274e-05 0
-5.68723262681685e-05 0
-5.79624948966564e-05 0
-0.00108688781218452 -0.00477146799624677
0.0002469799898465 0.000526292090041133
-0.000852705506153253 -0.00230637154179937
-0.000363385203887792 -0.0021189718709221
-0.00121917737408254 -0.00314179562292727
-0.00119646717011558 -0.00227968232221316
-0.00103041562249872 -0.00215677365773228
-2.05047723548926e-05 0
-0.00141193391579131 -0.00264735864227944
-0.00115112815671977 -0.00257713994867917
-0.00162083751090778 -0.00272920338787787
0.00172127733989122 0.0039179908037553
-0.0014047971411259 -0.00340317238206118
-0.00140177439781402 -0.00336779925253602
0.000569886541355638 0.00183318911379162
0.00171419586210645 0.00425575251284428
-0.00123268216517497 -0.00327500158584794
0.000564056034263122 0.00210106959974124
-7.75984479593376e-05 0
0.000404099435565712 0.000359998416922559
-3.77876181486911e-05 0
-0.000157975131027403 0
-0.000723422797518299 -0.00548984977990632
-0.00012013665541699 0
-0.000124827435729913 0
0.000680498755331823 0.00245986079109719
-0.0012636342812408 -0.00467554584912876
4.57381063109373e-05 0
5.48483174712799e-05 0
5.37766908896052e-05 0
-0.00120305811722374 -0.00463704648268464
-0.000622571425399231 -0.00267356776684237
-0.000683690086823145 -0.00287691026087296
-0.000603291604026944 -0.00311854310296539
-0.000660466221746067 -0.00311821866342814
4.48643081316461e-05 0
0.00022142516640168 0.000328989794133425
0.000247075521536058 0.000904146512779964
0.000160908536476893 0.000468735247258314
0.000352403465935144 0.0012026965461949
0.000365742505814162 8.83790963863443e-05
-0.000640164953416511 -0.00342870753950923
0.00829571403923714 0.0128671531779444
0.0074499736067838 0.0129017815936844
0.00118295512823526 0.00295479261025425
0.000557186189241476 0.00236748859414549
-8.68552728337904e-06 0
-0.00113023598311289 -0.00386708905166731
-0.00142992122641582 -0.00415736229600691
-0.00200600492525568 -0.00413883226772968
-0.00178101087006898 -0.00437977728581339
0.000173106118684827 0
-0.00113168935537303 -0.00416005506871231
-0.00125484899035547 -0.00390595992797123
-0.000889154601829922 -0.00279295063504753
7.48029519450861e-05 0
0.000211429158984898 0.000482953070454548
0.00021510669420019 0.000567105018214509
-0.000834230545733069 -0.00232219509938041
0.0002212320638296 0.000365089262728425
-7.71083353944676e-05 0
0.000246651183591902 0.000581189705707554
0.000251043626452814 0.000476646531830292
0.000188130780918042 0
-7.5898773195415e-06 0
0.000284630723862694 0.001401952026132
0.00025564722974959 0.00116915155074425
0.000192846465118491 0.000510629775511132
0.000223339828322194 0.00050179625178365
0.000247388822061347 0.000716378239972444
7.45670492268677e-08 0
-0.00111603322660586 -0.00314540150662416
-0.00140794261654748 -0.0031761633392231
0.000177767652760483 0.000449761776485366
-0.00147027683094256 -0.00318241702056367
0.000208729794420744 0
0.000132453318783567 0
-1.69395446286098e-07 0
0.000201243903037452 0.000550843893996411
0.000234738128799457 0
0.000198845278646434 0.000503903714152226
0.000196043168085431 0.000663019351311122
0.000164306752926402 0.000210592759120043
0.000182967143012368 0.000525839062191917
0.000118423141690693 0
0.00020188308763554 0.000527343994587096
-8.010375698289e-05 0
4.26397946384441e-05 0
7.52723814642683e-06 0
4.24806278153468e-05 0
0.000551885057173036 0.00351472767173305
-0.00038114463382988 -0.00232179523404819
0.000110062283364805 0
5.55095655351349e-05 0
6.67225297118162e-05 0
0.000102646276681631 0
9.72275652773111e-05 0
0.000248677755529057 0
0.000273096504139111 0.000670622748532955
-0.00010788237183973 0
-0.000109666415400407 0
0.000260388846768513 0.000721271223011092
9.67547414871096e-05 0
0.000289147594962074 0.000821797417187703
-0.000214792103334581 -0.00160286325863411
0.000112502740764131 0
0.000154149726365008 0
0.000180121034347558 0.000448128808509977
0.000105932807097205 0
-6.84838673688683e-05 0
7.88077392556478e-06 0
0.000120285742691644 0
-0.000110837612611192 0
3.76566459701376e-05 0
-0.000180867151201812 0
-0.000190888320778565 0
-0.000123545157150895 0
-7.26128990425186e-06 0
-4.00010395574601e-05 0
-0.000154361719484513 -0.000301908869271603
-4.99568990095423e-05 0
-0.000156621156297068 -0.000195282877554054
0.000150398083150396 0
0.000113425285052233 0
-0.00018276392399432 0
7.59149394447996e-05 0
-5.43416879992752e-05 0
-4.58933861294397e-05 0
-4.6009494849101e-05 0
-5.10880222354856e-05 0
-5.38834773813614e-05 0
6.02986262715623e-05 0
8.43932882765985e-05 0
0.000139617483829782 0
3.72625808789096e-05 0
-0.000163242494019697 0
0.000150133023533573 0
-0.000216228158559683 0
0.000124364835692773 0
-0.000186660973589044 0
8.04931794911891e-06 0
-1.14986133361321e-05 0
-3.2013593855556e-05 0
2.69923251871769e-05 0
8.17002706301483e-05 0
3.70645754977497e-05 0
-0.00029753460994382 -0.0011351126445623
0.000104525919302141 0
-0.000288542420793316 -0.00125604478988223
0.000102923414433193 0
0.000104120841361627 0
-1.49677173457955e-05 0
0.000122383013524524 0
-0.000288967591356417 -0.00102146702872824
-4.82213146392524e-05 0
9.62160484131439e-05 0
6.13737423277013e-06 0
6.00588310755987e-05 0
-0.000124345072602757 0
1.32995302823137e-06 0
0.000105327345880948 0
9.20111648977658e-05 0
0.000114094040640043 0
0.000105213164378054 0
0.000118843682979663 0
-2.57702566956416e-05 0
-0.000129154965181527 0
-0.000159481648684183 -0.000626405071900337
-5.99036733620572e-05 0
-0.000120266629165867 0
-1.01534486623098e-06 0
-6.22165743654679e-05 0
2.29320489321606e-05 0
1.14237415654747e-05 0
0.000106193326349467 0
-4.27002746165725e-05 0
-8.40846847182634e-05 0
-0.000136186932765327 0
0.000119847318774637 0
-6.96935167991584e-05 0
7.50131441736379e-05 0
-0.000133125011965734 0
5.75426305542381e-05 0
0.000321320786436013 0.000868126087946154
0.000399254281249145 0.00140595415994919
-2.65484805073645e-05 0
-1.56725462989355e-05 0
0.00041057360474536 0.00156384713148689
-0.00015833307118556 -0.000450837670011032
0.000457659665888176 0.00184744036173096
0.000406993826798626 0.00151873557628734
-0.000170520528955872 -0.000431091978325492
-3.14604751258048e-05 0
0.000425355214120158 0.00157471698345542
-0.000115477033717667 0
0.000401838530980187 0.00152225196018247
8.0747988040291e-05 0
0.000296425475034928 0.000447398883110868
-0.000118491392960851 0
-0.000158465543833119 0
-0.000177434671770161 0
-1.04426031034431e-05 0
-2.84031832994325e-05 0
-5.6035455710693e-05 0
0.000672758163338698 0.00295871802323755
-2.02024522622295e-05 0
0.000475802839707027 0.00173309822065263
0.000792505093434228 0.00381875217488922
0.000145601492521905 0
-1.30348526100091e-05 0
-0.000194661929408672 -0.00086212165830409
-0.000174479255669194 -0.000433874240969908
-0.000150237669997192 0
0.000486144569806603 0.00245351642060134
-2.62737951057036e-05 0
-3.0114069418655e-05 0
-0.000259750743694404 -0.0021806454294125
-2.40374879986473e-05 0
-0.00016868602498581 -0.000156842527667854
-0.00016552006365546 -0.000276659584838764
0.000291409170884302 0.000885095462757515
-0.000146996448442564 0
-0.000169390083801997 0
0.000284079245906012 0.00158439559849522
0.000105023009341004 0
6.4578351325393e-05 0
-0.000140520285309409 -0.000646899172345211
-4.89279927514563e-06 0
8.59761929193308e-06 0
7.93422939272688e-05 0
-4.31302638792713e-05 0
-9.59275245998364e-06 0
-9.70246405763265e-05 0
0.000148254664211036 0
4.78531980319501e-06 0
-0.000103323395856341 0
1.04474257398638e-05 0
-0.000103764049261579 0
-5.9069665703743e-05 0
-5.63748781481696e-05 0
0.000140245391376131 0
-3.2827394442336e-06 0
-1.64638434160444e-05 0
-4.20822745816045e-05 0
-0.000145488632587142 0
8.94450308767857e-06 0
-0.000148682533814409 0
-0.000155626492495439 0
-2.51908019175924e-05 0
0.000215882108120928 0.000308836506068696
6.67859375442543e-05 0
5.82724897280113e-05 0
6.14668407867218e-05 0
0.000204830033426667 0.00024105855549728
5.0412514956811e-05 0
-0.00012408587263387 0
-3.90723979361617e-06 0
-0.000101522680638168 0
-0.000138141935804128 -2.27608465392428e-05
0.000361207102432 0.0018338326999495
-2.98556197812555e-05 0
-0.000104913627799206 0
0.000344561841700465 0.00241812777714613
-5.92595837771534e-05 0
5.83799729055584e-05 0
-5.57454296541424e-05 0
-0.000367290291718908 -0.0014290547325948
9.39136944335272e-05 0
-2.18640046526494e-06 0
-1.40902977082184e-05 0
-6.6264649778351e-05 0
-4.02919886933866e-06 0
0.000129080883703457 0
-0.000276929700977667 -0.000498766855560299
-3.81361407642547e-06 0
-9.6555440562996e-06 0
9.13530755546398e-05 0
0.0001296064941517 0
-0.00010696815421203 0
0.000137676828949864 0
-8.10377604298113e-06 0
-9.03645864654319e-05 0
-0.000131652168050583 0
0.000162464735068007 0
0.00015500366150544 0
1.41808860980682e-06 0
5.07396257052972e-05 0
-0.000132516102232209 -0.000343311859428918
-7.66183035316521e-05 0
-0.000138536557081352 -0.00047038804879993
-6.87995626540701e-05 0
-0.000124007223703087 0
-0.00035837153849306 -0.00167065656836123
1.79440591014333e-05 0
0.000514869286962926 0.00243223442827733
-1.02156947644042e-05 0
-2.78002188960456e-05 0
0.000357304154254651 0.00156946118895939
0.000336183784376579 0.00102977081077787
-9.86159144007094e-06 0
-4.65709258341045e-05 0
-9.42256782148236e-05 0
0.000501255819188847 0.00256200979965469
0.000188468309842784 0
0.000150184868595024 0
0.000155172245045185 0
0.000217142410944322 0.00104225101931271
0.000161487824614677 0
-9.51313976487961e-05 0
0.000172030633400363 0
0.000172178973453932 0.00018186699265553
-0.000151703942958444 0
0.000173610267291832 0.00020019764860739
-3.70854427187698e-05 0
0.000151534798432641 0
0.000131342030220424 0
-0.000374028360563389 -0.00113341789212841
4.28474402969426e-05 0
0.000139418394877329 0
-0.000323727985820902 -0.000995983864387977
3.17685930065165e-05 0
3.2034624116563e-05 0
2.16178389027706e-05 0
1.94044781571987e-05 0
3.66646450043143e-05 0
0.000111489905580662 0
9.86213903225499e-05 0
5.0083672992881e-05 0
-2.62087446084971e-05 0
-5.28283259761468e-05 0
-3.3613274440572e-05 0
-5.86666326610763e-05 0
-1.60879751031704e-05 0
-2.50879627479643e-05 0
-5.96516859252623e-05 0
0.00019291678811998 0.000346325360762819
-0.000116893399156935 0
-0.000133054489396438 -2.58990401518701e-06
-9.3457566458885e-05 0
-0.000702756745371959 -0.00382044104213973
-7.58528210662754e-05 0
-8.16522301234884e-05 0
-7.68428982985693e-05 0
-0.000301193474870562 -0.00176274926687414
1.59669218953547e-05 0
-3.395616289842e-05 0
-0.00025647243831169 -0.000968101299047304
-7.53704157682881e-05 0
-0.000286558826676099 -0.00111138507687523
-1.40336720431873e-05 0
-1.39047387995822e-05 0
0.000104025790172846 0
0.000853025659826226 0.00380395880933832
-1.04819690877654e-05 0
9.70018690112727e-05 0
6.21472888761532e-05 0
0.000610819612509738 0.00203412694788062
-0.000153099641528878 -0.00063359962310114
-9.72432641694513e-05 0
0.000456963937401109 0.00268488991782848
0.00060858293678208 0.00210262643971469
0.000137907142830029 0.000370547421377723
-8.29137784622684e-05 0
-5.13472296493832e-06 0
0.000350623902554058 0.00174217765569013
-0.000101678124885385 0
-9.67651140988186e-05 0
-8.51916508481613e-05 0
0.000171863947494752 0
-1.89283437981604e-05 0
-2.2486240079129e-05 0
-2.68148188065924e-05 0
5.64886973740538e-05 0
-0.000166903944662638 0
-0.000176297164122917 0
-0.000169196734620333 0
4.14560749375035e-05 0
6.56903739292456e-05 0
7.78999326063079e-05 0
0.000162008267582793 0.00045352373588329
-0.000163335024085344 -0.000107409837639687
-1.27931649002588e-05 0
-0.000125995541706482 0
3.37228292743953e-05 0
9.41085298901444e-05 0
8.57686459024444e-05 0
-0.000155786607947705 0
0.00025221185035135 0.00127681545145941
-0.000216285044156244 -0.000246821230775174
6.48095002807217e-05 0
-0.000325650813490618 -0.00129256064817731
-0.000153389301076928 0
-0.000176575844236392 0
0.0001287442248521 0
-4.70472362682721e-05 0
-9.43415454777371e-05 0
8.22902406330911e-05 0
6.18225985280834e-05 0
-3.4460653473539e-05 0
0.000146408436623335 0
-8.98097294492321e-05 0
-0.000184535491067748 0
-1.64129363963544e-05 0
4.17443159963026e-05 0
0.000681067324238177 0.00316575381035445
-0.000493390795914657 -0.0033630719700401
-2.17685550624129e-05 0
3.07208185209127e-05 0
-2.91699799749176e-05 0
0.000225763030479336 0.000294762448893723
-2.28339171880571e-05 0
-3.58531123952525e-05 0
-8.09721062770697e-05 0
-9.63390307882783e-05 0
6.42738317736127e-05 0
-4.40749150127848e-06 0
-0.000241849547468032 -4.82744670211991e-05
-1.52410203511622e-05 0
3.50322201466323e-05 0
3.90870895159254e-05 0
-2.29717739321046e-06 0
0.000393821604172847 0.00194700104688917
-9.5340730103155e-05 0
0.000131928806332667 0
-5.77981092638767e-05 0
0.000294438391953036 0.00131906849888764
-0.000205443813438835 0
4.6629501801955e-05 0
-7.25024083883671e-05 0
-5.31356151866207e-05 0
-6.72608125064196e-05 0
4.18432955698055e-05 0
8.26150773200944e-05 0
5.97543255091108e-05 0
4.78913550655084e-05 0
-0.000416385496896532 -0.00174103365532767
-1.19510389249935e-05 0
-9.96665555166031e-05 0
-4.18249104103882e-05 0
0.00012156431921388 0
-0.000178397846196481 0
7.84047453243204e-05 0
-2.16348912115207e-06 0
1.91827858113712e-05 0
0.000305811059547361 0.0014881207487227
0.000275401702063446 0.00143680244885765
-0.00030994415142903 -0.00175836674316549
1.57754314503352e-05 0
-0.000298653628066568 -0.00161935708506174
0.000339741657972587 0.00165178574065711
0.000250286118806103 0.00175805949849255
-7.35150429975385e-06 0
-8.1019757537345e-06 0
-6.12300363596348e-05 0
-0.000124293312595575 0
0.000222554224454292 0.00066467670013078
0.000129280138287889 1.94090617712499e-05
-1.94706061201868e-05 0
-1.08886088111031e-05 0
-1.77036867826294e-05 0
0.000231005738577558 0.00115465441648856
-1.48723878761363e-05 0
0.00022175503202226 0.00105062323872967
-5.30342801547902e-05 0
-9.49955337116011e-06 0
-1.64421123651001e-05 0
0.000123853736168026 0
-0.000301283562853086 -0.00096956111923902
2.11725640658265e-05 0
8.95883532240253e-05 0
-0.000113421385288291 0
-7.96784272812115e-05 0
-0.00011442368877386 0
0.000140838671057556 0
-2.43477526971432e-05 0
0.000352979741980278 0.00147808703015756
-9.44096222880894e-05 0
-0.0001984583964907 -0.00039857287603791
3.78716165202263e-05 0
4.31960304935449e-05 0
-4.62616054832663e-05 0
9.54744304180608e-05 0
-0.00020725552335352 -0.000500841938713181
-1.45572202870581e-05 0
-0.000211575960162721 -0.000359510296784438
-2.50789473272219e-05 0
9.16667268248635e-05 0
9.85979838593092e-05 0
0.00026061654896654 0.00111380002916188
-0.000140378300738744 0
-1.31552759443626e-05 0
-2.20934691645702e-05 0
-0.000149915623465411 0
-0.000158861219894023 0
-5.81798314936087e-06 0
-1.21987231536513e-05 0
0.000273719657892818 0.00153376404113619
0.000259772336252371 0.00143334434203069
0.000121292682170959 0
-0.000138237765420828 0
0.000120314947777039 0
-1.2944806802572e-05 0
0.000143257925917848 0
-3.28424428738357e-05 0
-2.77196925538565e-05 0
-0.00010455787439937 0
-5.32503267829062e-05 0
-0.000573050918484896 -0.00310651706408287
-0.000122363239857821 0
-1.67520982356125e-05 0
-0.000513496498801578 -0.00265504647700948
-4.50050987011174e-05 0
-0.000109386727068374 0
-1.93146314485869e-05 0
-9.99637226119793e-05 0
-9.21430214145028e-05 0
-0.000124369979324247 0
-0.000112150091616766 0
-0.000127988659026405 0
0.00022388064310454 0.000881686520443282
-9.60738962667888e-06 0
-1.43328093343098e-05 0
-3.70731975310741e-06 0
-5.36409367774375e-06 0
-6.69880678375141e-06 0
0.000107342618238371 0
0.000116954392634607 0
-1.98622000831077e-05 0
4.3073857963262e-05 0
0.000160575417849141 0
-7.45488943200655e-05 0
-0.000138222073944056 -0.000604581712197942
-5.48311452954058e-05 0
-5.10190887200439e-05 0
-0.000113824222517535 0
0.000822607038989668 0.00235246474846227
-6.71408258273588e-05 0
0.000778027776545369 0.00207472823821204
0.000101839849133934 0
-3.68596895248702e-05 0
0.000884794979743171 0.0029269098620025
-5.67271496188011e-05 0
0.000150898625016765 0
0.000102293443696205 0
8.06329873630506e-05 0
7.69336910592919e-05 0
3.43145551271489e-05 0
7.75416415389229e-05 0
7.39706931477075e-05 0
7.03674318330011e-05 0
0.000401881312731657 0.00190093437431617
1.64027584096459e-05 0
7.71600245303357e-05 0
4.39791867082707e-05 0
-6.52888581904255e-05 0
-1.98652580254583e-05 0
-4.16976291540375e-06 0
-2.83697250748797e-05 0
-8.18992577730175e-06 0
-8.81063804922128e-05 0
4.40056119617229e-05 0
-0.000686795842604836 -0.00393385049891872
0.000351383011136203 0.00199733666598233
-8.45459090942488e-05 0
1.57255828172724e-05 0
-8.39399918874322e-05 0
-8.56204853893604e-06 0
0.000397889815113444 0.00206910047238251
-9.40894838768749e-05 0
-7.7110087697652e-05 0
-1.51383636587978e-05 0
-2.76662901443053e-05 0
0.000103705646042011 0
-6.45178114892553e-05 0
1.73243313428177e-05 0
-6.26804923230048e-05 0
-7.89205594115815e-05 0
-7.07952872863634e-05 0
-7.63695377094063e-05 0
5.58195531295024e-05 0
-7.53038999525846e-05 0
6.82228323323137e-05 0
-8.04366487857494e-05 0
9.0997540898049e-05 0
0.000117978959202118 0
-7.67667292940333e-05 0
5.07307906114723e-05 0
-9.27194790394686e-05 0
-0.000697721168711491 -0.00331425801885548
-2.21242990972437e-05 0
-3.83602225764934e-06 0
8.6266705364078e-05 0
4.45769561288091e-05 0
0.00011471045913775 0
3.71108796207371e-05 0
6.36475564376211e-05 0
5.70888535991563e-05 0
-7.17681713537268e-05 0
-7.87952658212019e-05 0
-9.05337962672214e-05 0
4.0186522593831e-05 0
0.000289057487128788 0.00118044346825364
6.32776450998587e-05 0
-3.59613144288505e-05 0
0.000121966978138799 1.24878786513867e-05
0.000141664236208592 7.29545683569472e-06
-3.78303260237313e-05 0
0.000143444455591673 0
-0.00042295291567746 -0.000878622494195356
0.000169598274876987 0
0.000375469919476638 0.00159202984773357
-0.000550133315265289 -0.00132735035684402
-0.000566750045715186 -0.00157186279111072
-1.47373907838138e-05 0
9.47230792154536e-05 0
2.20391123919795e-05 0
0.00013017925838912 0
7.20662151321253e-05 0
-6.85506116010505e-06 0
2.80252578494507e-05 0
-9.5048692094856e-05 0
-9.76151877246653e-05 0
-3.41950443197842e-05 0
-0.000313706074951353 -8.09624999111807e-05
-0.000132172907753301 0
-2.47910364621683e-05 0
-0.000117776642994674 0
-4.15459731435284e-05 0
-6.50352832010782e-05 0
2.8083050268969e-05 0
-9.87375713290012e-06 0
-6.81984163130122e-06 0
7.34642225468782e-05 0
3.53022549386238e-05 0
-2.93773405833504e-05 0
4.11953953705943e-05 0
1.57067297926323e-05 0
0.000246428918789297 0.000552403090591721
3.63342089951188e-05 0
2.88069672684977e-05 0
0.000259448888346631 0.000632802355900269
3.9243560294149e-05 0
3.76055608533435e-05 0
-0.000350389081768886 0
0.000157075689856412 0
0.000188444752747498 0
0.00012824887718115 0
-0.000556857293171832 -0.00155864634461631
0.000196959271892052 0
-0.00018185448310133 0
0.000167456157499753 0
0.00013819811446344 0
0.000176571796116508 0
0.000217191786830326 0
9.02531329670821e-05 0
0.000152439643550558 0
9.4167348167327e-05 0
8.36440865158344e-05 0
0.000147282636702295 0
0.00015185068711587 0
0.000123117933983021 0
0.000146948206382508 0
0.000146291106336161 0
-0.00040827527628744 -0.000753600967318617
6.5237473121587e-05 0
0.000145596304564926 0
0.000205626255115295 9.36656599937026e-05
6.35639941080017e-05 0
7.80560767499752e-05 0
0.000142536221788526 0
0.000213943730732758 7.92304710346469e-05
-0.000179364391884196 0
0.00017776416445607 0
0.000272370010218493 0
6.73912413243653e-05 0
0.000103163414757719 0
-0.000397644376707433 -0.000894487339407357
-0.000399276554637807 -0.000828723908076832
0.000118564503300957 0
0.000216015115199836 0.000376528666648491
0.000178076232734634 0.000117251636602016
-3.52309507129093e-05 0
-2.57070589483836e-05 0
7.51852753786426e-05 0
-1.96459920011219e-05 0
-0.000252702676466738 -0.000751399618344824
0.000164925540060845 0
0.000137946446201028 0
0.000200391317844526 0.00034285791203971
9.82703953612997e-05 0
-3.06919789716035e-05 0
0.000259909334021829 0.000938110930215258
-4.57731653563779e-05 0
-0.000127101970685393 0
0.000262070487292889 0
0.000293475378328027 0
0.000121115617527323 0
0.000110316569819041 0
0.000161863346232988 0
0.000309762057120251 0.000143079369351956
0.000423741119326888 0.00107659943930676
0.000156934509000868 0
0.000150224919950392 0
-0.000144638388601028 0
0.000138946713878046 0
0.000132861345783299 0
0.000125465021133806 0
0.000437490117814304 0.00101757734204417
0.000128252236415968 0
0.000326564728138831 0.000138600311899776
0.000118414144693772 0
0.000104959107954046 0
0.000108426674240086 0
-6.80001255073348e-05 0
-5.42315941831522e-05 0
-7.9285759005594e-05 0
-8.49384949293265e-05 0
-8.20847107307778e-05 0
-0.000131698687409668 0
-7.46592446955079e-05 0
-7.32725480430478e-05 0
-0.00034183159235889 -0.00030965775686904
0.0004899075155052 0.00116839921625583
-6.73865728551409e-05 0
0.000523159808857069 0.0025241981081212
-6.48487317362105e-05 0
0.000598949960030904 0.00177318306190276
0.000445710440237564 0.000933680450065734
0.000454610421688061 0.00107499733853638
-0.000107869041297589 0
-0.000105445913103288 0
-0.000339307622406899 -0.000878326395294674
0.000420081114740684 0.000708686253955312
-8.71792202541961e-05 0
0.000472631719894529 0.00130435006887134
-0.000303462382778441 -0.00045554178022025
-9.50474727320512e-05 0
0.000412496790432661 0.000703162019994682
-0.000386676634540615 -0.000885065985590581
-8.51679501639507e-05 0
-8.85330357882471e-05 0
-9.13326915081907e-05 0
-0.000360356931575289 -0.000802158472361825
-8.16016200961973e-05 -2.86050296881059e-05
-0.000432310394289273 -0.00126925752887896
-9.8082128078176e-05 -0.000194939883233541
-0.000430818993996142 -0.000980656037072484
0.000430984835776704 0.00100050520611822
-0.000101363821384863 0
-9.47905572824205e-05 0
-3.36033105437519e-05 0
-8.56797376423064e-05 0
-9.52372426104987e-05 0
-0.00011367963535052 -0.000210978449084251
-0.000103171610099659 -0.000238789556191399
-4.11068496654558e-05 0
-2.55951392100976e-05 0
-3.25228866060354e-05 0
-0.000403700794280365 -0.00069508222941703
-2.82903457383513e-05 0
-0.000240343786629593 0
-1.72056590256219e-05 0
-0.000468318690063122 -0.00161870365447224
-4.26666701498038e-06 0
-0.000226848438431281 0
-0.000232795698618403 0
-0.000260366516555693 0
4.72457576816638e-05 0
-0.000387298419904937 -0.00143881909610289
0.000551566172733592 0.00176937702593586
-0.00021828327597311 0
0.000549796678250611 0.0019636573793139
-4.92573901514735e-05 0
-0.000234301946409476 -0.000287414129671556
0.000644343335487382 0.00254883897789833
-0.000110956888505166 0
0.000443605684688239 0.00159443003644114
-4.58183417508015e-05 0
0.000445817562247148 0.00110837862994334
-6.41074132533409e-05 0
0.00082794677321715 0.00237110800513654
0.000609752304870709 0.00128109712434968
0.00044985937148495 0.00120541774139213
0.000441320691369674 0.00116605525216396
0.000522372224130721 0.00120626376699024
-0.000399215425886715 -0.00177779060320504
-0.000383026585808441 -0.00161331249035026
-0.000394462315326636 -0.00157771886958239
0.00056970497751702 0.00261332535558518
-0.000361671818409469 -0.00204856334211731
-0.000320810789191301 -0.00156509402024816
-0.000117378198321473 0
-0.000431585563349862 -0.0015817807826664
-0.000301684050880052 -0.0015763479832056
0.00026909011242259 0.000238176462385758
-0.000283643167682877 -0.00127143056863859
9.20229845926003e-05 0
9.94915176967375e-05 0.00016762490725032
9.38088868425846e-05 0
0.000223305621876058 7.46900746665594e-05
8.17587440967912e-05 0
6.55506643198303e-05 0
0.000222805271613908 0
0.000206665252994629 0
-7.65484625137834e-05 0
-4.84966556690377e-05 0
2.95368326966222e-05 0
-8.7205540240203e-05 0
2.94046898059584e-05 0
-5.17338350160709e-05 0
4.89478244392458e-05 0
5.70912009039476e-05 0
4.9229441455329e-05 0
-8.74812123467425e-05 0
0.000467403425636277 0.00272538133509794
2.2366294150569e-05 0
-5.18990300588013e-05 0
-0.000309269267435132 -0.00151229111623743
-3.11696788165848e-05 0
-0.000217822295765862 -0.000583021225564735
-0.00027512245019379 -0.00147363601617459
0.000133389265552012 0
0.000102979958062021 0
0.000111238188106181 0
0.000127700751632695 0
9.80409400986731e-06 0
2.94988464846494e-05 0
5.44343101396409e-05 0
-7.58176248476222e-05 0
2.01980686587389e-06 0
